Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.966,78.002,74.757,..
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18256.6531453301,18044.2704535008,17662.242841682,18300.7619953758
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.4306496114175,16.5183208841499,..,..
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.482,66.756,66.269,..
Pakistan,PAK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1440.42539473925,1452.85157330085,1409.69760074979,1473.8648995053
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.852449537094291,0.853451601070211,..,..
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
Palau,PLW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15062.9567623759,15078.7089537793,13662.754094839,11806.8916100821
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,13.9946260635916,13.9540075909801,..,..
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.863,77.81,76.657,..
Panama,PAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14922.1299997158,15122.517274072,12230.0395894753,13921.2627427274
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.41521837669403,3.15177774263441,..,..
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.182,65.474,65.787,..
Papua New Guinea,PNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2536.09418094851,2590.50515304414,2455.15598423553,2413.07097588663
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.810356521797523,0.794342262981161,..,..
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.568,73.621,73.182,..
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6338.51367820775,6229.22489536642,6095.39137530699,6264.89473641197
Paraguay,PRY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.31453811865992,1.25726911931851,..,..
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.009,76.156,73.665,..
Peru,PER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6530.50297708457,6550.52823999169,5749.01873201867,6437.10202262345
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.69513399205352,1.72887251525604,..,..
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.689,71.865,72.119,..
Philippines,PHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3439.10354644511,3589.61679192751,3195.54169165164,3327.68081556031
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.27633317653161,1.31743920046954,..,..
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.6024390243903,77.9048780487805,76.6,..
Poland,POL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14408.384388723,15053.2323676784,14774.989199307,15850.2855122104
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.21361572260802,7.77364183861292,..,..
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.3243902439024,81.6756097560976,80.9756097560976,..
Portugal,PRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,21057.6174784232,21617.411624379,19802.2290212165,20831.0870139963
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.81338552923222,4.33976842606964,..,..
Puerto Rico,PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.77,79.063,78.041,..
Puerto Rico,PRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,29687.2064763276,30181.2724849071,28094.5983667684,28307.7535935621
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.898,80.99,79.099,..
Qatar,QAT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,60080.696551117,59672.6415484228,58476.1994291413,61000.8325576267
Qatar,QAT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,31.2354063093011,32.7617749211246,..,..
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.3585365853659,75.6073170731707,74.3536585365854,..
Romania,ROU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10778.3595556176,11252.7929110931,10898.8316332686,11541.7769263214
Romania,ROU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.86105156993701,3.81743447683141,..,..
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.6621951219512,73.0839024390244,71.3387804878049,..
Russian Federation,RUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9739.900390625,9958.4609375,9713.3681640625,10216.251953125
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.4965712497165,11.7972029330523,..,..
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.251,66.437,66.774,..
Rwanda,RWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,815.234930662625,871.279521356256,822.073813542986,890.187201065363
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.102938056651764,0.10362268340321,..,..
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.636,72.157,72.768,..
Samoa,WSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4277.39142169562,4421.34561483944,4223.63695740135,3855.61357541312
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.38292135781589,1.4157288026282,..,..
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
San Marino,SMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,43277.3296749396,44142.8704677228,41415.5026131761,..
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.355,68.523,67.785,..
Sao Tome and Principe,STP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1665.39571641412,1676.39631287316,1695.17128277048,1692.43530980748
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.662427135835633,0.698978121801425,..,..
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.212,77.304,76.239,..
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19329.0706279164,18955.5463509722,18085.5415738719,18695.941727851
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.8854312069014,14.6195533262224,..,..
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.097,68.526,68.006,..
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1384.64206999598,1409.97081603748,1390.81952495616,1436.65361378016
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.653615395452763,0.663717595132331,..,..
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.890243902439,75.9365853658537,74.2292682926829,..
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6261.52713908381,6567.90956383791,6552.0858960946,7113.57687910123
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.60641804520422,6.61604693907974,..,..
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.8414634146341,74.0463414634146,77.2365853658537,..
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16628.1304254762,16992.0323979001,15551.5577973275,16639.6821857226
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.99408841601764,6.24839963436737,..,..
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.796,60.255,59.763,..
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,613.549461680858,630.896017541675,604.417302213392,615.277952955416
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.109396930895247,0.111845310494787,..,..
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.2975609756098,83.5951219512195,83.7439024390244,..
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,61373.6484785038,61340.1661723862,58982.4609149611,66176.3870010699
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.40622896684947,8.30707949147546,..,..
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,27093.797137995,..,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.2658536585366,77.6658536585366,76.8658536585366,..
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17818.2341072167,18242.4950003779,17611.7568566409,18181.1969542578
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.05863547411852,5.69841625532024,..,..
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.3780487804878,81.5292682926829,80.5317073170732,..
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,23483.529124564,24125.3920363107,22928.7627401934,24744.841297261
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.78433887885504,6.51220937780615,..,..
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.173,70.382,70.199,..
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2217.81419640139,2203.98033155881,2079.53741627946,2026.48245906934
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.546075935352371,0.533338885447871,..,..
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.375,57.078,55.967,..
Somalia,SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,413.503861987947,428.483115760689,424.392316823319,427.8996711934
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0428262929436446,0.0431754611712322,..,..
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.674,66.175,65.252,..
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6250.99754451043,6189.28924467793,5726.2627750226,5947.88719855492
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.57503960573722,7.5686401152277,..,..
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.95,55.912,55.48,..
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.14910542536136,0.162715772851441,..,..
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.4317073170732,83.8317073170732,82.3341463414634,..
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,27739.8647682529,28087.8979203438,24785.446714692,26125.8716662745
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.49257147137707,5.09135092007508,..,..
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.748,76.008,76.393,..
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4495.71089310179,4458.43485391502,4280.84906667802,4375.9477077248
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.00092295957811,1.09067562659476,..,..
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,21254.6557957777,22137.6454319838,18948.3865021181,18795.9150699081
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.23439626473483,5.23977196512408,..,..
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.357,73.445,73.416,..
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11211.596237978,11095.3541798074,8361.39265116311,9362.35437011581
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.9794026094496,3.02380417765225,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.614,79.983,80.149,..
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.128,72.835,72.126,..
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8152.37803656695,8213.164718654,7798.53138614868,7926.70381999198
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.37459750572278,2.47798397376441,..,..
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.681,65.876,65.614,..
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2051.990234375,1950.04223632813,1828.16003417969,1746.1923828125
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.496677809146905,0.476960503374967,..,..
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.553,72.242,72.561,..
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8750.91906668785,8756.06972901955,7275.29469573411,7008.36246126239
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.72232474865376,4.41445224207094,..,..
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.5585365853659,83.109756097561,82.4073170731707,..
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,52983.0068617482,53490.3518198746,51952.6731328342,54262.4390838963
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.53899174224082,3.4050379189887,..,..
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.7536585365854,83.9048780487805,83.1,..
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,86756.6021294513,87123.6604363226,84434.7784901292,87339.7597519546
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.4019909898051,4.35904146198319,..,..
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.145,71.822,72.14,..
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,802.505062685495,781.391217414265,726.738798208621,..
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.41671460460283,1.27921574292573,..,..
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.353,70.867,67.994,..
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1116.27979627083,1172.07228695548,1197.20426969679,1279.61266668702
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.950906527773238,1.00888904890509,..,..
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.535,66.989,66.408,..
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1011.08264160156,1037.94030761719,1027.28588867188,1039.56457519531
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.206574427397636,0.207941598929037,..,..
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.662,78.975,79.274,..
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6336.24282262982,6456.24199159638,6042.01970122734,6123.9468903435
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.61391721050187,3.74559494087468,..,..
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.017,68.268,68.475,..
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1257.64680737461,1530.81109245341,1988.98251997525,2061.01889115191
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.483419131751614,0.484209313350878,..,..
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.244,60.901,61.035,..
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,600.785119470887,618.490502735404,614.461360795385,631.653891551939
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.287074946419453,0.287513388244642,..,..
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.779,70.871,70.928,..
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4587.31319232051,4628.48136062338,4637.7088672375,4481.51064056268
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.52163572442911,1.52452093285172,..,..
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.802,74.228,74.406,..
Trinidad and Tobago,TTO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15716.9074857674,15576.4345950337,14397.5503781367,14179.5539990361
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.816238679137,11.3095456997461,..,..
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.95,75.993,75.292,..
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4069.11352412974,4090.43340194668,3703.24374360361,3831.43732713238
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.50480991305137,2.48229897962756,..,..
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.563,77.832,75.85,..
Turkiye,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11938.7828744092,11935.4252883628,12072.4372855693,13341.5981737484
Turkiye,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.97202598135987,4.75361752810222,..,..
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.796,69.002,68.687,..
Turkmenistan,TKM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7089.94180488049,7422.36251776805,..,..
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.0443871594733,11.8325808805801,..,..
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.443,75.326,75.001,..
Turks and Caicos Islands,TCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25080.1644890531,25438.7832890572,18122.4250199858,18159.2993269486
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.212,64.278,64.382,..
Tuvalu,TUV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3707.72734455159,4184.09405884431,4204.12811658383,4277.45567208165
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.920386541783947,0.912741856195927,..,..
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.714,62.991,62.851,..
Uganda,UGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,896.16253506792,922.023177303942,918.120101085079,920.547617719657
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.141152460033547,0.136440643979205,..,..
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.5826829268293,71.8273170731707,71.1851219512195,..
Ukraine,UKR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2336.97631835938,2425.63452148438,2350.39990234375,2451.90087890625
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.15978307448244,3.93658353086744,..,..
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.627,79.726,78.946,..
United Arab Emirates,ARE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,43644.1470438183,43785.4172694435,41276.0555102387,42535.9660450383
United Arab Emirates,ARE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,19.3781969586326,20.5022832059804,..,..
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.2560975609756,81.2048780487805,80.9024390243903,..
United Kingdom,GBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,47006.1429267683,47491.5945630059,42098.7497835684,45101.536026388
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.42774817696291,5.22051448799294,..,..
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.6390243902439,78.7878048780488,77.2804878048781,..
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,59607.3936602496,60698.0112990179,58453.446127536,61855.5186299157
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.2225476514566,14.6734106066885,..,..
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.611,77.508,78.43,..
Uruguay,URY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16142.0486948682,16192.1592149791,15197.9589235994,15874.737994987
Uruguay,URY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.90835127257064,1.89300628108203,..,..
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.149,71.344,70.331,..
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3047.30838365675,3161.4153813888,3159.72604728073,3327.78026301491
Uzbekistan,UZB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.41272180933736,3.47554445038462,..,..
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.795,69.877,70.299,..
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2815.58629128556,2838.98740990445,2623.04808347471,2573.30771575617
Vanuatu,VUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.706361944727139,0.689872647677064,..,..
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.979,72.161,71.095,..
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.43007919668391,3.87757923272497,..,..
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.976,74.093,75.378,..
Vietnam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3090.77224054251,3288.35307286665,3352.06015678922,3409.0247166398
Vietnam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.00902936472834,3.51327550460568,..,..
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.5195121951219,79.6682926829268,79.819512195122,..
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,35183.2357524821,36273.0950999508,35620.8719163345,..
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.793,75.241,74.403,..
West Bank and Gaza,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3417.79440837962,3378.4346209191,2922.46801084844,3052.58301814697
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.575,65.092,64.65,..
"Yemen, Rep.",YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1194.82073154654,..,..,..
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.315681660355214,0.351859419470324,..,..
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.342,62.793,62.38,..
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1331.44924435525,1310.62222427718,1237.28330318262,1257.93475705756
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.4333957385298,0.369957765009845,..,..
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.414,61.292,61.124,..
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1462.59027964238,1342.98958704508,1213.11705786762,1289.19906757836
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.822472015651742,0.765893875563726,..,..
,,,,,,,
,,,,,,,
,,,,,,,
Data from database: World Development Indicators,,,,,,,
Last Updated: 12/22/2022,,,,,,,
